,description,title,personalData
1031,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2423.876', 'year': '2010', 'ager': '6', 'direl': '4', 'ethnic1R': '4', 'gender': '2', 'hincome': '88', 'hispanic': '1', 'injury': '1', 'locationr': '1', 'marital2': '2', 'msa': '1', 'newcrime': '1', 'newoff': '2', 'notify': '1', 'popsize': '3', 'race1R': '1', 'region': '1', 'seriousviolent': '1', 'treatment': '1', 'vicservices': '2', 'weapcat': '5', 'weapon': '3'}"
1032,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3093.5225', 'year': '2010', 'ager': '6', 'direl': '4', 'ethnic1R': '1', 'gender': '1', 'hincome': '7', 'hispanic': '2', 'injury': '0', 'locationr': '3', 'marital2': '2', 'msa': '3', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '0', 'race1R': '1', 'region': '2', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '5', 'weapon': '3'}"
1033,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '4706.439', 'year': '2010', 'ager': '2', 'direl': '4', 'ethnic1R': '1', 'gender': '1', 'hincome': '6', 'hispanic': '2', 'injury': '1', 'locationr': '4', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '0', 'race1R': '1', 'region': '1', 'seriousviolent': '2', 'treatment': '1', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1034,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '5074.896', 'year': '2010', 'ager': '2', 'direl': '4', 'ethnic1R': '2', 'gender': '2', 'hincome': '88', 'hispanic': '2', 'injury': '1', 'locationr': '3', 'marital2': '1', 'msa': '1', 'newcrime': '1', 'newoff': '2', 'notify': '2', 'popsize': '3', 'race1R': '2', 'region': '2', 'seriousviolent': '1', 'treatment': '1', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1035,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2079.713', 'year': '2010', 'ager': '6', 'direl': '3', 'ethnic1R': '4', 'gender': '1', 'hincome': '5', 'hispanic': '1', 'injury': '1', 'locationr': '1', 'marital2': '2', 'msa': '1', 'newcrime': '1', 'newoff': '3', 'notify': '1', 'popsize': '3', 'race1R': '1', 'region': '2', 'seriousviolent': '1', 'treatment': '2', 'vicservices': '2', 'weapcat': '1', 'weapon': '1'}"
1036,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2557.906', 'year': '2010', 'ager': '3', 'direl': '1', 'ethnic1R': '4', 'gender': '2', 'hincome': '5', 'hispanic': '1', 'injury': '0', 'locationr': '1', 'marital2': '1', 'msa': '1', 'newcrime': '1', 'newoff': '3', 'notify': '1', 'popsize': '3', 'race1R': '1', 'region': '2', 'seriousviolent': '1', 'treatment': '0', 'vicservices': '2', 'weapcat': '1', 'weapon': '1'}"
1037,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '5459.766', 'year': '2010', 'ager': '6', 'direl': '4', 'ethnic1R': '4', 'gender': '1', 'hincome': '5', 'hispanic': '1', 'injury': '0', 'locationr': '3', 'marital2': '2', 'msa': '1', 'newcrime': '1', 'newoff': '2', 'notify': '1', 'popsize': '5', 'race1R': '3', 'region': '1', 'seriousviolent': '1', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1038,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '4863.9746', 'year': '2010', 'ager': '2', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '7', 'hispanic': '2', 'injury': '0', 'locationr': '4', 'marital2': '1', 'msa': '3', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '4', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '1', 'weapcat': '0', 'weapon': '2'}"
1039,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3776.3242', 'year': '2010', 'ager': '4', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '5', 'hispanic': '2', 'injury': '1', 'locationr': '3', 'marital2': '1', 'msa': '3', 'newcrime': '1', 'newoff': '1', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '1', 'seriousviolent': '1', 'treatment': '2', 'vicservices': '2', 'weapcat': '1', 'weapon': '1'}"
1040,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3776.3242', 'year': '2010', 'ager': '4', 'direl': '4', 'ethnic1R': '1', 'gender': '2', 'hincome': '5', 'hispanic': '2', 'injury': '0', 'locationr': '5', 'marital2': '1', 'msa': '3', 'newcrime': '1', 'newoff': '3', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '1', 'seriousviolent': '1', 'treatment': '0', 'vicservices': '1', 'weapcat': '2', 'weapon': '1'}"
1041,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3776.3242', 'year': '2010', 'ager': '4', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '5', 'hispanic': '2', 'injury': '0', 'locationr': '5', 'marital2': '1', 'msa': '3', 'newcrime': '1', 'newoff': '1', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '1', 'seriousviolent': '1', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
1042,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '1648.2876', 'year': '2010', 'ager': '5', 'direl': '4', 'ethnic1R': '1', 'gender': '1', 'hincome': '6', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '2', 'msa': '1', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '1', 'race1R': '1', 'region': '4', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
